"ParticipantName"	"MediaName"	"FixationIndex"	"category"	"duration"
"ACSW"	"SOC_1.p"	1	"X"	266
"ACSW"	"SOC_1.p"	2	"B"	150
"ACSW"	"SOC_1.p"	3	"B"	217
"ACSW"	"SOC_1.p"	4	"C"	84
"ACSW"	"SOC_1.p"	5	"B"	216
"ACSW"	"SOC_1.p"	6	"B"	83
"ACSW"	"SOC_1.p"	7	"B"	216
"ACSW"	"SOC_1.p"	8	"B"	167
"ACSW"	"SOC_1.p"	9	"C"	166
"ACSW"	"SOC_1.p"	10	"X"	50
"ACSW"	"SOC_1.p"	11	"X"	84
"ACSW"	"SOC_1.p"	12	"A"	466
"ACSW"	"SOC_2.p"	1	"X"	133
"ACSW"	"SOC_2.p"	2	"C"	250
"ACSW"	"SOC_2.p"	3	"C"	83
"ACSW"	"SOC_2.p"	4	"X"	83
"ACSW"	"SOC_2.p"	5	"B"	150
"ACSW"	"SOC_2.p"	6	"B"	116
"ACSW"	"SOC_2.p"	7	"B"	200
"ACSW"	"SOC_2.p"	8	"B"	133
"ACSW"	"SOC_2.p"	9	"X"	134
"ACSW"	"SOC_2.p"	10	"X"	216
"ACSW"	"SOC_2.p"	11	"C"	50
"ACSW"	"SOC_2.p"	12	"C"	183
"ACSW"	"SOC_2.p"	13	"C"	133
"ACSW"	"SOC_2.p"	14	"C"	167
"ACSW"	"SOC_2.p"	15	"C"	117
"ACSW"	"SOC_2.p"	16	"C"	116
"ACSW"	"SOC_2.p"	17	"X"	116
"ACSW"	"SOC_2.p"	18	"B"	133
"ACSW"	"SOC_2.p"	19	"B"	200
"ACSW"	"SOC_2.p"	20	"B"	183
"ACSW"	"SOC_2.p"	21	"B"	200
"ACSW"	"SOC_2.p"	22	"X"	149
"ACSW"	"SOC_2.p"	23	"B"	134
"ACSW"	"SOC_2.p"	24	"A"	333
"ACSW"	"SOC_3.p"	1	"X"	133
"ACSW"	"SOC_3.p"	2	"X"	67
"ACSW"	"SOC_3.p"	3	"A"	649
"ACSW"	"SOC_3.p"	4	"A"	50
"ACSW"	"SOC_3.p"	5	"A"	566
"ACSW"	"SOC_3.p"	6	"A"	34
"ACSW"	"SOC_4.p"	1	"X"	133
"ACSW"	"SOC_4.p"	2	"X"	50
"ACSW"	"SOC_4.p"	3	"A"	116
"ACSW"	"SOC_4.p"	4	"A"	683
"ACSW"	"SOC_4.p"	5	"A"	16
"ACSW"	"SOC_5.p"	1	"X"	133
"ACSW"	"SOC_5.p"	2	"X"	133
"ACSW"	"SOC_5.p"	3	"B"	216
"ACSW"	"SOC_5.p"	4	"B"	183
"ACSW"	"SOC_5.p"	5	"B"	183
"ACSW"	"SOC_5.p"	6	"X"	134
"ACSW"	"SOC_5.p"	7	"A"	500
"ACSW"	"SOC_6.p"	1	"X"	167
"ACSW"	"SOC_6.p"	2	"X"	133
"ACSW"	"SOC_6.p"	3	"X"	67
"ACSW"	"SOC_6.p"	4	"B"	50
"ACSW"	"SOC_6.p"	5	"A"	167
"ACSW"	"SOC_6.p"	6	"B"	134
"ACSW"	"SOC_6.p"	7	"A"	733
"ACSW"	"SOC_7.p"	1	"X"	183
"ACSW"	"SOC_7.p"	2	"B"	50
"ACSW"	"SOC_7.p"	3	"B"	133
"ACSW"	"SOC_7.p"	4	"B"	100
"ACSW"	"SOC_7.p"	5	"B"	50
"ACSW"	"SOC_7.p"	6	"B"	84
"ACSW"	"SOC_7.p"	7	"X"	100
"ACSW"	"SOC_7.p"	8	"B"	83
"ACSW"	"SOC_7.p"	9	"B"	366
"ACSW"	"SOC_8.p"	1	"X"	49
"ACSW"	"SOC_8.p"	2	"X"	99
"ACSW"	"SOC_8.p"	3	"A"	633
"AHV_UP"	"SOC_1.p"	1	"X"	200
"AHV_UP"	"SOC_1.p"	2	"B"	150
"AHV_UP"	"SOC_1.p"	3	"C"	133
"AHV_UP"	"SOC_1.p"	4	"C"	50
"AHV_UP"	"SOC_1.p"	5	"B"	133
"AHV_UP"	"SOC_1.p"	6	"X"	50
"AHV_UP"	"SOC_1.p"	7	"B"	300
"AHV_UP"	"SOC_1.p"	8	"X"	133
"AHV_UP"	"SOC_1.p"	9	"X"	84
"AHV_UP"	"SOC_1.p"	10	"C"	233
"AHV_UP"	"SOC_1.p"	11	"C"	133
"AHV_UP"	"SOC_1.p"	12	"C"	200
"AHV_UP"	"SOC_1.p"	13	"C"	366
"AHV_UP"	"SOC_1.p"	14	"C"	250
"AHV_UP"	"SOC_1.p"	15	"C"	133
"AHV_UP"	"SOC_1.p"	16	"X"	200
"AHV_UP"	"SOC_1.p"	17	"X"	200
"AHV_UP"	"SOC_1.p"	18	"X"	116
"AHV_UP"	"SOC_1.p"	19	"X"	134
"AHV_UP"	"SOC_1.p"	20	"X"	283
"AHV_UP"	"SOC_1.p"	21	"B"	234
"AHV_UP"	"SOC_1.p"	22	"C"	200
"AHV_UP"	"SOC_1.p"	23	"X"	150
"AHV_UP"	"SOC_1.p"	24	"C"	84
"AHV_UP"	"SOC_1.p"	25	"B"	266
"AHV_UP"	"SOC_1.p"	26	"B"	184
"AHV_UP"	"SOC_1.p"	27	"X"	83
"AHV_UP"	"SOC_1.p"	28	"C"	150
"AHV_UP"	"SOC_1.p"	29	"C"	134
"AHV_UP"	"SOC_1.p"	30	"C"	367
"AHV_UP"	"SOC_1.p"	31	"X"	100
"AHV_UP"	"SOC_1.p"	32	"X"	217
"AHV_UP"	"SOC_1.p"	33	"B"	117
"AHV_UP"	"SOC_1.p"	34	"B"	117
"AHV_UP"	"SOC_1.p"	35	"B"	383
"AHV_UP"	"SOC_1.p"	36	"B"	183
"AHV_UP"	"SOC_1.p"	37	"B"	150
"AHV_UP"	"SOC_1.p"	38	"X"	84
"AHV_UP"	"SOC_1.p"	39	"C"	184
"AHV_UP"	"SOC_1.p"	40	"C"	150
"AHV_UP"	"SOC_1.p"	41	"X"	100
"AHV_UP"	"SOC_1.p"	42	"B"	100
"AHV_UP"	"SOC_1.p"	43	"B"	150
"AHV_UP"	"SOC_1.p"	44	"B"	183
"AHV_UP"	"SOC_1.p"	45	"C"	117
"AHV_UP"	"SOC_1.p"	46	"C"	400
"AHV_UP"	"SOC_1.p"	47	"X"	116
"AHV_UP"	"SOC_1.p"	48	"C"	166
"AHV_UP"	"SOC_1.p"	49	"X"	316
"AHV_UP"	"SOC_1.p"	50	"X"	233
"AHV_UP"	"SOC_1.p"	51	"X"	117
"AHV_UP"	"SOC_1.p"	52	"X"	116
"AHV_UP"	"SOC_1.p"	53	"B"	250
"AHV_UP"	"SOC_1.p"	54	"C"	84
"AHV_UP"	"SOC_1.p"	55	"C"	150
"AHV_UP"	"SOC_1.p"	56	"X"	200
"AHV_UP"	"SOC_1.p"	57	"X"	199
"AHV_UP"	"SOC_1.p"	58	"C"	349
"AHV_UP"	"SOC_1.p"	59	"X"	216
"AHV_UP"	"SOC_1.p"	60	"X"	67
"AHV_UP"	"SOC_1.p"	61	"X"	599
"AHV_UP"	"SOC_1.p"	62	"C"	117
"AHV_UP"	"SOC_1.p"	63	"C"	83
"AHV_UP"	"SOC_1.p"	64	"C"	50
"AHV_UP"	"SOC_1.p"	65	"C"	83
"AHV_UP"	"SOC_1.p"	66	"X"	183
"AHV_UP"	"SOC_1.p"	67	"X"	50
"AHV_UP"	"SOC_1.p"	68	"X"	67
"AHV_UP"	"SOC_1.p"	69	"B"	134
"AHV_UP"	"SOC_1.p"	70	"X"	416
"AHV_UP"	"SOC_1.p"	71	"X"	466
"AHV_UP"	"SOC_1.p"	72	"B"	17
"AHV_UP"	"SOC_2.p"	1	"B"	133
"AHV_UP"	"SOC_2.p"	2	"X"	100
"AHV_UP"	"SOC_2.p"	3	"C"	266
"AHV_UP"	"SOC_2.p"	4	"X"	117
"AHV_UP"	"SOC_2.p"	5	"C"	550
"AHV_UP"	"SOC_3.p"	1	"X"	66
"AHV_UP"	"SOC_3.p"	2	"X"	183
"AHV_UP"	"SOC_3.p"	3	"B"	249
"AHV_UP"	"SOC_3.p"	4	"X"	83
"AHV_UP"	"SOC_3.p"	5	"C"	149
"AHV_UP"	"SOC_3.p"	6	"A"	166
"AHV_UP"	"SOC_3.p"	7	"X"	117
"AHV_UP"	"SOC_3.p"	8	"C"	67
"AHV_UP"	"SOC_3.p"	9	"A"	800
"AHV_UP"	"SOC_3.p"	10	"X"	200
"AHV_UP"	"SOC_3.p"	11	"B"	84
"AHV_UP"	"SOC_4.p"	1	"X"	150
"AHV_UP"	"SOC_4.p"	2	"X"	233
"AHV_UP"	"SOC_4.p"	3	"X"	200
"AHV_UP"	"SOC_4.p"	4	"X"	150
"AHV_UP"	"SOC_4.p"	5	"X"	100
"AHV_UP"	"SOC_4.p"	6	"A"	1015
"AHV_UP"	"SOC_4.p"	7	"X"	100
"AHV_UP"	"SOC_4.p"	8	"A"	116
"AHV_UP"	"SOC_4.p"	9	"X"	117
"AHV_UP"	"SOC_5.p"	1	"X"	117
"AHV_UP"	"SOC_5.p"	2	"B"	150
"AHV_UP"	"SOC_5.p"	3	"X"	333
"AHV_UP"	"SOC_5.p"	4	"B"	150
"AHV_UP"	"SOC_5.p"	5	"X"	183
"AHV_UP"	"SOC_5.p"	6	"X"	117
"AHV_UP"	"SOC_6.p"	1	"C"	100
"AHV_UP"	"SOC_6.p"	2	"B"	217
"AHV_UP"	"SOC_6.p"	3	"B"	67
"AHV_UP"	"SOC_6.p"	4	"X"	117
"AHV_UP"	"SOC_6.p"	5	"X"	67
"AHV_UP"	"SOC_6.p"	6	"X"	84
"AHV_UP"	"SOC_6.p"	7	"X"	117
"AHV_UP"	"SOC_6.p"	8	"A"	333
"AHV_UP"	"SOC_6.p"	9	"A"	100
"AHV_UP"	"SOC_7.p"	1	"X"	134
"AHV_UP"	"SOC_7.p"	2	"A"	366
"AHV_UP"	"SOC_7.p"	3	"X"	466
"AHV_UP"	"SOC_7.p"	4	"X"	50
"AHV_UP"	"SOC_7.p"	5	"X"	166
"AHV_UP"	"SOC_7.p"	6	"X"	117
"AHV_UP"	"SOC_8.p"	1	"X"	33
"AHV_UP"	"SOC_8.p"	2	"C"	183
"AHV_UP"	"SOC_8.p"	3	"X"	50
"AHV_UP"	"SOC_8.p"	4	"X"	67
"AHV_UP"	"SOC_8.p"	5	"X"	217
"AHV_UP"	"SOC_8.p"	6	"B"	50
"AHV_UP"	"SOC_8.p"	7	"B"	117
"AHV_UP"	"SOC_8.p"	8	"X"	100
"AHV_UP"	"SOC_8.p"	9	"X"	117
"AHV_UP"	"SOC_8.p"	10	"A"	549
"AHV_UP"	"SOC_8.p"	11	"X"	150
"AHV_UP"	"SOC_8.p"	12	"X"	400
"ALP_UP"	"SOC_1.p"	1	"X"	184
"ALP_UP"	"SOC_1.p"	2	"B"	183
"ALP_UP"	"SOC_1.p"	3	"B"	150
"ALP_UP"	"SOC_1.p"	4	"B"	117
"ALP_UP"	"SOC_1.p"	5	"B"	116
"ALP_UP"	"SOC_1.p"	6	"C"	200
"ALP_UP"	"SOC_1.p"	7	"B"	50
"ALP_UP"	"SOC_1.p"	8	"A"	100
"ALP_UP"	"SOC_1.p"	9	"C"	83
"ALP_UP"	"SOC_1.p"	10	"A"	349
"ALP_UP"	"SOC_1.p"	11	"A"	133
"ALP_UP"	"SOC_2.p"	1	"X"	117
"ALP_UP"	"SOC_2.p"	2	"X"	234
"ALP_UP"	"SOC_2.p"	3	"X"	150
"ALP_UP"	"SOC_2.p"	4	"C"	100
"ALP_UP"	"SOC_2.p"	5	"X"	50
"ALP_UP"	"SOC_2.p"	6	"B"	134
"ALP_UP"	"SOC_2.p"	7	"C"	83
"ALP_UP"	"SOC_2.p"	8	"X"	50
"ALP_UP"	"SOC_2.p"	9	"C"	100
"ALP_UP"	"SOC_2.p"	10	"A"	216
"ALP_UP"	"SOC_2.p"	11	"A"	217
"ALP_UP"	"SOC_3.p"	1	"X"	134
"ALP_UP"	"SOC_3.p"	2	"B"	99
"ALP_UP"	"SOC_3.p"	3	"B"	84
"ALP_UP"	"SOC_3.p"	4	"X"	299
"ALP_UP"	"SOC_3.p"	5	"X"	150
"ALP_UP"	"SOC_4.p"	1	"X"	183
"ALP_UP"	"SOC_4.p"	2	"X"	133
"ALP_UP"	"SOC_4.p"	3	"B"	133
"ALP_UP"	"SOC_4.p"	4	"X"	166
"ALP_UP"	"SOC_5.p"	1	"X"	150
"ALP_UP"	"SOC_5.p"	2	"X"	50
"ALP_UP"	"SOC_5.p"	3	"B"	133
"ALP_UP"	"SOC_5.p"	4	"X"	100
"ALP_UP"	"SOC_5.p"	5	"X"	166
"ALP_UP"	"SOC_5.p"	6	"X"	66
"ALP_UP"	"SOC_5.p"	7	"X"	199
"ALP_UP"	"SOC_6.p"	1	"X"	183
"ALP_UP"	"SOC_6.p"	2	"X"	166
"ALP_UP"	"SOC_6.p"	3	"A"	134
"ALP_UP"	"SOC_6.p"	4	"A"	483
"ALP_UP"	"SOC_7.p"	1	"X"	366
"ALP_UP"	"SOC_7.p"	2	"B"	166
"ALP_UP"	"SOC_7.p"	3	"B"	83
"ALP_UP"	"SOC_7.p"	4	"A"	484
"ALP_UP"	"SOC_7.p"	5	"B"	149
"ALP_UP"	"SOC_7.p"	6	"A"	266
"ALP_UP"	"SOC_7.p"	7	"A"	284
"ALP_UP"	"SOC_7.p"	8	"X"	200
"ALP_UP"	"SOC_8.p"	1	"X"	67
"ALP_UP"	"SOC_8.p"	2	"C"	117
"ALP_UP"	"SOC_8.p"	3	"X"	149
"ALP_UP"	"SOC_8.p"	4	"X"	66
"ALP_UP"	"SOC_8.p"	5	"C"	66
"ALP_UP"	"SOC_8.p"	6	"X"	416
"AM"	"SOC_1.p"	2	"X"	67
"AM"	"SOC_1.p"	3	"X"	50
"AM"	"SOC_1.p"	4	"C"	83
"AM"	"SOC_1.p"	5	"X"	50
"AM"	"SOC_1.p"	6	"C"	50
"AM"	"SOC_1.p"	7	"X"	284
"AM"	"SOC_1.p"	8	"B"	83
"AM"	"SOC_1.p"	10	"X"	84
"AM"	"SOC_1.p"	11	"X"	234
"AM"	"SOC_2.p"	1	"B"	150
"AM"	"SOC_2.p"	2	"C"	116
"AM"	"SOC_2.p"	3	"X"	100
"AM"	"SOC_2.p"	4	"X"	67
"AM"	"SOC_2.p"	5	"C"	100
"AM"	"SOC_2.p"	6	"C"	133
"AM"	"SOC_2.p"	7	"X"	50
"AM"	"SOC_2.p"	8	"C"	183
"AM"	"SOC_2.p"	9	"B"	200
"AM"	"SOC_2.p"	10	"X"	50
"AM"	"SOC_2.p"	11	"X"	50
"AM"	"SOC_2.p"	12	"X"	50
"AM"	"SOC_2.p"	13	"C"	50
"AM"	"SOC_2.p"	14	"X"	117
"AM"	"SOC_2.p"	15	"C"	149
"AM"	"SOC_2.p"	16	"X"	66
"AM"	"SOC_2.p"	17	"C"	200
"AM"	"SOC_2.p"	18	"A"	183
"AM"	"SOC_2.p"	19	"B"	50
"AM"	"SOC_2.p"	20	"A"	83
"AM"	"SOC_2.p"	21	"X"	217
"AM"	"SOC_2.p"	22	"X"	50
"AM"	"SOC_2.p"	23	"B"	50
"AM"	"SOC_3.p"	1	"B"	84
"AM"	"SOC_3.p"	2	"X"	117
"AM"	"SOC_3.p"	3	"C"	166
"AM"	"SOC_3.p"	4	"X"	100
"AM"	"SOC_3.p"	5	"B"	134
"AM"	"SOC_3.p"	6	"X"	149
"AM"	"SOC_3.p"	7	"X"	117
"AM"	"SOC_3.p"	8	"X"	416
"AM"	"SOC_4.p"	1	"B"	199
"AM"	"SOC_4.p"	2	"B"	233
"AM"	"SOC_4.p"	3	"B"	233
"AM"	"SOC_4.p"	4	"X"	183
"AM"	"SOC_4.p"	5	"X"	67
"AM"	"SOC_4.p"	6	"X"	100
"AM"	"SOC_4.p"	7	"A"	366
"AM"	"SOC_5.p"	1	"X"	84
"AM"	"SOC_5.p"	2	"X"	67
"AM"	"SOC_6.p"	1	"X"	84
"AM"	"SOC_6.p"	2	"B"	50
"AM"	"SOC_6.p"	3	"X"	100
"AM"	"SOC_7.p"	1	"X"	17
"AM"	"SOC_7.p"	2	"A"	50
"AM"	"SOC_7.p"	3	"A"	133
"AM"	"SOC_7.p"	4	"B"	84
"AM"	"SOC_7.p"	5	"B"	50
"AM"	"SOC_7.p"	6	"A"	50
"AM"	"SOC_7.p"	7	"X"	66
"AM"	"SOC_7.p"	8	"X"	50
"AM"	"SOC_7.p"	9	"X"	150
"AM"	"SOC_7.p"	10	"C"	50
"AM"	"SOC_7.p"	11	"X"	83
"AM"	"SOC_7.p"	12	"X"	50
"AM"	"SOC_7.p"	13	"X"	50
"AM"	"SOC_7.p"	14	"C"	67
"AM"	"SOC_7.p"	15	"A"	83
"AM"	"SOC_7.p"	16	"B"	67
"AM"	"SOC_7.p"	17	"B"	50
"AM"	"SOC_7.p"	18	"X"	217
"AM"	"SOC_8.p"	1	"X"	83
"BF"	"SOC_1.p"	1	"X"	216
"BF"	"SOC_1.p"	2	"X"	84
"BF"	"SOC_1.p"	3	"X"	83
"BF"	"SOC_1.p"	4	"X"	117
"BF"	"SOC_1.p"	5	"X"	100
"BF"	"SOC_1.p"	6	"X"	100
"BF"	"SOC_1.p"	7	"X"	66
"BF"	"SOC_1.p"	8	"A"	50
"BF"	"SOC_2.p"	1	"C"	100
"BF"	"SOC_2.p"	2	"C"	67
"BF"	"SOC_2.p"	3	"X"	100
"BF"	"SOC_2.p"	4	"B"	183
"BF"	"SOC_2.p"	5	"X"	66
"BF"	"SOC_2.p"	6	"X"	333
"BF"	"SOC_2.p"	7	"A"	50
"BF"	"SOC_3.p"	1	"B"	100
"BF"	"SOC_3.p"	2	"X"	150
"BF"	"SOC_3.p"	3	"X"	399
"BF"	"SOC_3.p"	4	"X"	50
"BF"	"SOC_3.p"	5	"C"	150
"BF"	"SOC_3.p"	6	"X"	100
"BF"	"SOC_3.p"	7	"X"	299
"BF"	"SOC_3.p"	8	"X"	100
"BF"	"SOC_3.p"	9	"X"	167
"BF"	"SOC_3.p"	10	"C"	33
"BF"	"SOC_4.p"	1	"A"	50
"BF"	"SOC_5.p"	1	"X"	166
"BF"	"SOC_5.p"	2	"B"	100
"BF"	"SOC_5.p"	3	"X"	117
"BF"	"SOC_5.p"	4	"B"	167
"BF"	"SOC_5.p"	5	"B"	83
"BF"	"SOC_5.p"	6	"X"	449
"BF"	"SOC_5.p"	7	"X"	300
"BF"	"SOC_6.p"	1	"A"	50
"BF"	"SOC_7.p"	1	"B"	166
"BF"	"SOC_7.p"	2	"X"	216
"BF"	"SOC_7.p"	3	"X"	50
"BF"	"SOC_7.p"	4	"X"	100
"BF"	"SOC_7.p"	5	"B"	50
"BF"	"SOC_7.p"	6	"X"	100
"BF"	"SOC_7.p"	7	"X"	200
"BF"	"SOC_7.p"	8	"X"	100
"BF"	"SOC_7.p"	9	"X"	433
"BF"	"SOC_7.p"	10	"X"	166
"BF"	"SOC_7.p"	11	"X"	482
"BF"	"SOC_7.p"	12	"X"	550
"BF"	"SOC_7.p"	13	"X"	267
"BF"	"SOC_7.p"	14	"X"	50
"BF"	"SOC_7.p"	15	"X"	166
"BF"	"SOC_7.p"	16	"X"	216
"BF"	"SOC_7.p"	17	"X"	800
"BF"	"SOC_7.p"	18	"X"	683
"BF"	"SOC_7.p"	19	"X"	183
"BF"	"SOC_7.p"	20	"X"	533
"BF"	"SOC_8.p"	1	"B"	50
"BF"	"SOC_8.p"	2	"B"	50
"BF"	"SOC_8.p"	3	"X"	50
"CMP_UP"	"SOC_1.p"	1	"X"	0
"CMP_UP"	"SOC_1.p"	2	"X"	83
"CMP_UP"	"SOC_1.p"	3	"X"	50
"CMP_UP"	"SOC_1.p"	4	"B"	300
"CMP_UP"	"SOC_1.p"	5	"X"	83
"CMP_UP"	"SOC_1.p"	6	"C"	200
"CMP_UP"	"SOC_1.p"	7	"C"	133
"CMP_UP"	"SOC_1.p"	8	"C"	167
"CMP_UP"	"SOC_1.p"	9	"C"	50
"CMP_UP"	"SOC_1.p"	10	"X"	67
"CMP_UP"	"SOC_1.p"	11	"C"	67
"CMP_UP"	"SOC_1.p"	12	"X"	134
"CMP_UP"	"SOC_1.p"	13	"X"	117
"CMP_UP"	"SOC_1.p"	14	"C"	150
"CMP_UP"	"SOC_1.p"	15	"B"	116
"CMP_UP"	"SOC_1.p"	16	"C"	150
"CMP_UP"	"SOC_1.p"	17	"C"	134
"CMP_UP"	"SOC_1.p"	18	"A"	367
"CMP_UP"	"SOC_1.p"	19	"B"	67
"CMP_UP"	"SOC_2.p"	1	"B"	183
"CMP_UP"	"SOC_2.p"	2	"C"	233
"CMP_UP"	"SOC_2.p"	3	"C"	166
"CMP_UP"	"SOC_2.p"	4	"X"	100
"CMP_UP"	"SOC_2.p"	5	"B"	183
"CMP_UP"	"SOC_2.p"	6	"B"	66
"CMP_UP"	"SOC_2.p"	7	"C"	149
"CMP_UP"	"SOC_2.p"	8	"C"	84
"CMP_UP"	"SOC_2.p"	9	"C"	50
"CMP_UP"	"SOC_2.p"	10	"X"	183
"CMP_UP"	"SOC_2.p"	11	"B"	150
"CMP_UP"	"SOC_2.p"	12	"A"	150
"CMP_UP"	"SOC_2.p"	13	"X"	67
"CMP_UP"	"SOC_2.p"	14	"A"	133
"CMP_UP"	"SOC_2.p"	15	"A"	300
"CMP_UP"	"SOC_2.p"	16	"A"	0
"CMP_UP"	"SOC_3.p"	1	"B"	166
"CMP_UP"	"SOC_3.p"	2	"B"	50
"CMP_UP"	"SOC_3.p"	3	"B"	117
"CMP_UP"	"SOC_3.p"	4	"C"	133
"CMP_UP"	"SOC_3.p"	5	"X"	50
"CMP_UP"	"SOC_3.p"	6	"B"	149
"CMP_UP"	"SOC_3.p"	7	"X"	183
"CMP_UP"	"SOC_3.p"	8	"B"	150
"CMP_UP"	"SOC_3.p"	9	"C"	333
"CMP_UP"	"SOC_3.p"	10	"C"	100
"CMP_UP"	"SOC_4.p"	1	"C"	67
"CMP_UP"	"SOC_4.p"	2	"A"	100
"CMP_UP"	"SOC_4.p"	3	"A"	166
"CMP_UP"	"SOC_4.p"	4	"A"	266
"CMP_UP"	"SOC_5.p"	1	"C"	200
"CMP_UP"	"SOC_5.p"	2	"X"	449
"CMP_UP"	"SOC_6.p"	1	"C"	150
"CMP_UP"	"SOC_6.p"	2	"C"	117
"CMP_UP"	"SOC_6.p"	3	"C"	50
"CMP_UP"	"SOC_6.p"	4	"X"	183
"CMP_UP"	"SOC_6.p"	5	"X"	133
"CMP_UP"	"SOC_6.p"	6	"X"	117
"CMP_UP"	"SOC_6.p"	7	"C"	134
"CMP_UP"	"SOC_6.p"	8	"C"	117
"CMP_UP"	"SOC_6.p"	9	"X"	217
"CMP_UP"	"SOC_6.p"	10	"A"	67
"CMP_UP"	"SOC_6.p"	11	"A"	50
"CMP_UP"	"SOC_6.p"	12	"X"	84
"CMP_UP"	"SOC_6.p"	13	"A"	67
"CMP_UP"	"SOC_7.p"	1	"X"	84
"CMP_UP"	"SOC_7.p"	2	"B"	67
"CMP_UP"	"SOC_7.p"	3	"X"	200
"CMP_UP"	"SOC_7.p"	4	"B"	116
"CMP_UP"	"SOC_7.p"	5	"X"	50
"CMP_UP"	"SOC_7.p"	6	"B"	50
"CMP_UP"	"SOC_7.p"	7	"A"	300
"CMP_UP"	"SOC_7.p"	8	"C"	84
"CMP_UP"	"SOC_7.p"	9	"A"	149
"CMP_UP"	"SOC_7.p"	10	"B"	300
"CMP_UP"	"SOC_8.p"	1	"B"	233
"CMP_UP"	"SOC_8.p"	2	"X"	616
"CMP_UP"	"SOC_8.p"	3	"A"	183
"DPB_UP"	"SOC_1.p"	1	"X"	17
"DPB_UP"	"SOC_1.p"	2	"X"	183
"DPB_UP"	"SOC_1.p"	3	"B"	183
"DPB_UP"	"SOC_1.p"	4	"C"	167
"DPB_UP"	"SOC_1.p"	5	"X"	133
"DPB_UP"	"SOC_1.p"	6	"X"	166
"DPB_UP"	"SOC_1.p"	7	"B"	184
"DPB_UP"	"SOC_1.p"	8	"A"	200
"DPB_UP"	"SOC_1.p"	9	"C"	200
"DPB_UP"	"SOC_1.p"	10	"A"	100
"DPB_UP"	"SOC_1.p"	11	"A"	166
"DPB_UP"	"SOC_1.p"	12	"C"	217
"DPB_UP"	"SOC_1.p"	13	"X"	133
"DPB_UP"	"SOC_1.p"	14	"C"	150
"DPB_UP"	"SOC_1.p"	15	"C"	133
"DPB_UP"	"SOC_1.p"	16	"B"	84
"DPB_UP"	"SOC_1.p"	17	"X"	66
"DPB_UP"	"SOC_2.p"	1	"X"	134
"DPB_UP"	"SOC_2.p"	2	"A"	350
"DPB_UP"	"SOC_2.p"	3	"B"	133
"DPB_UP"	"SOC_2.p"	4	"C"	67
"DPB_UP"	"SOC_2.p"	5	"C"	166
"DPB_UP"	"SOC_2.p"	6	"A"	133
"DPB_UP"	"SOC_2.p"	7	"A"	233
"DPB_UP"	"SOC_2.p"	8	"X"	117
"DPB_UP"	"SOC_3.p"	1	"X"	167
"DPB_UP"	"SOC_3.p"	2	"X"	549
"DPB_UP"	"SOC_4.p"	1	"X"	183
"DPB_UP"	"SOC_4.p"	2	"X"	150
"DPB_UP"	"SOC_4.p"	3	"B"	184
"DPB_UP"	"SOC_4.p"	4	"A"	199
"DPB_UP"	"SOC_4.p"	5	"A"	250
"DPB_UP"	"SOC_5.p"	1	"X"	133
"DPB_UP"	"SOC_5.p"	2	"B"	150
"DPB_UP"	"SOC_5.p"	3	"B"	150
"DPB_UP"	"SOC_5.p"	4	"X"	167
"DPB_UP"	"SOC_5.p"	5	"X"	183
"DPB_UP"	"SOC_5.p"	6	"X"	150
"DPB_UP"	"SOC_5.p"	7	"B"	150
"DPB_UP"	"SOC_5.p"	8	"B"	117
"DPB_UP"	"SOC_5.p"	9	"A"	199
"DPB_UP"	"SOC_5.p"	10	"B"	233
"DPB_UP"	"SOC_5.p"	11	"X"	317
"DPB_UP"	"SOC_6.p"	1	"X"	200
"DPB_UP"	"SOC_6.p"	2	"A"	267
"DPB_UP"	"SOC_6.p"	3	"A"	183
"DPB_UP"	"SOC_7.p"	1	"X"	133
"DPB_UP"	"SOC_7.p"	2	"X"	133
"DPB_UP"	"SOC_7.p"	3	"A"	133
"DPB_UP"	"SOC_7.p"	4	"B"	133
"DPB_UP"	"SOC_7.p"	5	"B"	116
"DPB_UP"	"SOC_7.p"	6	"X"	183
"DPB_UP"	"SOC_7.p"	7	"X"	183
"DPB_UP"	"SOC_7.p"	8	"C"	183
"DPB_UP"	"SOC_7.p"	9	"C"	67
"DPB_UP"	"SOC_7.p"	10	"B"	150
"DPB_UP"	"SOC_7.p"	11	"B"	67
"DPB_UP"	"SOC_7.p"	12	"C"	166
"DPB_UP"	"SOC_7.p"	13	"C"	183
"DPB_UP"	"SOC_7.p"	14	"C"	166
"DPB_UP"	"SOC_7.p"	15	"X"	100
"DPB_UP"	"SOC_7.p"	16	"A"	133
"DPB_UP"	"SOC_8.p"	1	"B"	100
"DPB_UP"	"SOC_8.p"	2	"X"	149
"DPB_UP"	"SOC_8.p"	3	"A"	383
"DT"	"SOC_1.p"	1	"X"	183
"DT"	"SOC_1.p"	2	"B"	200
"DT"	"SOC_1.p"	3	"B"	133
"DT"	"SOC_1.p"	4	"X"	133
"DT"	"SOC_1.p"	5	"X"	150
"DT"	"SOC_1.p"	6	"C"	133
"DT"	"SOC_1.p"	7	"C"	299
"DT"	"SOC_1.p"	8	"C"	183
"DT"	"SOC_1.p"	9	"A"	283
"DT"	"SOC_1.p"	10	"C"	117
"DT"	"SOC_1.p"	11	"A"	549
"DT"	"SOC_2.p"	1	"X"	150
"DT"	"SOC_2.p"	2	"X"	100
"DT"	"SOC_2.p"	3	"A"	733
